Smiles;Système de solvant;Composition;KD
COc1c(O)c2C(=O)C=C(Oc2cc1O)c(cc1)ccc1O;Beta-Pinene Ethanol Water;8_1_1;-3.42161526
COc1c(O)c2C(=O)C=C(Oc2cc1O)c(cc1)ccc1O;Beta-Pinene Ethanol Water;7,5_1,5_1;-3.49537665
COc1c(O)c2C(=O)C=C(Oc2cc1O)c(cc1)ccc1O;Beta-Pinene Ethanol Water;7_2_1;-3.53229257
COc1c(O)c2C(=O)C=C(Oc2cc1O)c(cc1)ccc1O;Beta-Pinene Ethanol Water;6,5_2,5_1;-3.52119015
COc1c(O)c2C(=O)C=C(Oc2cc1O)c(cc1)ccc1O;Beta-Pinene Ethanol Water;6_3_1;-3.48367965
COc1c(O)c2C(=O)C=C(Oc2cc1O)c(cc1)ccc1O;Beta-Pinene Ethanol Water;5,5_3,5_1;-3.45613882
COc1c(O)c2C(=O)C=C(Oc2cc1O)c(cc1)ccc1O;Beta-Pinene Ethanol Water;5_4_1;-3.39073726
COc1c(O)c2C(=O)C=C(Oc2cc1O)c(cc1)ccc1O;Beta-Pinene Ethanol Water;4,5_4,5_1;-3.34148073
COc1c(O)c2C(=O)C=C(Oc2cc1O)c(cc1)ccc1O;Beta-Pinene Ethanol Water;4_5_1;-3.28752547
COc1c(O)c2C(=O)C=C(Oc2cc1O)c(cc1)ccc1O;Beta-Pinene Ethanol Water;3,5_5,5_1;-3.22974641
COc1c(O)c2C(=O)C=C(Oc2cc1O)c(cc1)ccc1O;Beta-Pinene Ethanol Water;3_6_1;-3.16955044
COc1c(O)c2C(=O)C=C(Oc2cc1O)c(cc1)ccc1O;Beta-Pinene Ethanol Water;4,5_5_0,5;-2.78579077
COc1c(O)c2C(=O)C=C(Oc2cc1O)c(cc1)ccc1O;1-Butanol DimethylCarbonate H2O;5_0_5;2.2404982
COc1c(O)c2C(=O)C=C(Oc2cc1O)c(cc1)ccc1O;1-Butanol DimethylCarbonate H2O;4,5_0,5_5;2.26807936
COc1c(O)c2C(=O)C=C(Oc2cc1O)c(cc1)ccc1O;1-Butanol DimethylCarbonate H2O;4_1_5;2.30290656
COc1c(O)c2C(=O)C=C(Oc2cc1O)c(cc1)ccc1O;1-Butanol DimethylCarbonate H2O;3,5_1,5_5;2.34021987
COc1c(O)c2C(=O)C=C(Oc2cc1O)c(cc1)ccc1O;1-Butanol DimethylCarbonate H2O;3_2_5;2.37457107
COc1c(O)c2C(=O)C=C(Oc2cc1O)c(cc1)ccc1O;1-Butanol DimethylCarbonate H2O;2,5_2,5_5;2.39902861
COc1c(O)c2C(=O)C=C(Oc2cc1O)c(cc1)ccc1O;1-Butanol DimethylCarbonate H2O;2_3_5;2.3951109
COc1c(O)c2C(=O)C=C(Oc2cc1O)c(cc1)ccc1O;1-Butanol DimethylCarbonate H2O;1,5_3,5_5;2.33658045
COc1c(O)c2C(=O)C=C(Oc2cc1O)c(cc1)ccc1O;1-Butanol DimethylCarbonate H2O;1_4_5;2.20693694
COc1c(O)c2C(=O)C=C(Oc2cc1O)c(cc1)ccc1O;1-Butanol DimethylCarbonate H2O;0,5_4,5_5;1.94769688
COc1c(O)c2C(=O)C=C(Oc2cc1O)c(cc1)ccc1O;1-Butanol DimethylCarbonate H2O;0_5_5;1.5352613
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Arizona;A;4.18178004
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Arizona;C;3.93922545
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Arizona;F;3.66464382
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Arizona;H;3.26491397
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Arizona;K;2.79260896
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Arizona;L;2.3103775
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Arizona;M;1.90570996
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Arizona;N;1.50411699
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Arizona;P;1.11981139
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Arizona;Q;0.73004219
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Arizona;R;0.24214963
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Arizona;T;-0.26205533
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Arizona;V;-0.85218168
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Arizona;X;-1.13571621
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Arizona;Z;-0.89933253
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;ButylAcetate Ethanol Water;7_0_3;4.20625802
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;ButylAcetate Ethanol Water;6,5_0,5_3;3.843048
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;ButylAcetate Ethanol Water;6_1_3;3.50123479
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;ButylAcetate Ethanol Water;5,5_1,5_3;3.17805261
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;ButylAcetate Ethanol Water;5_2_3;2.87230415
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;ButylAcetate Ethanol Water;4,5_2,5_3;2.58322111
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;ButylAcetate Ethanol Water;4_3_3;2.3090381
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;ButylAcetate Ethanol Water;3,5_3,5_3;2.04642629
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;ButylAcetate Ethanol Water;3_4_3;1.79016271
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;ButylAcetate Ethanol Water;2,5_4,5_3;1.53276114
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;CPME Ethanol Water;7_0_3;3.76457895
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;CPME Ethanol Water;6,5_0,5_3;3.50365832
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;CPME Ethanol Water;6_1_3;3.25353628
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;CPME Ethanol Water;5,5_1,5_3;2.99314604
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;CPME Ethanol Water;5_2_3;2.70775941
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;CPME Ethanol Water;4,5_2,5_3;2.39289645
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;CPME Ethanol Water;4_3_3;2.04634102
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;CPME Ethanol Water;3,5_3,5_3;1.66165061
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;1-Butanol AceticAcid Water;5_0_5;2.92175804
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;1-Butanol AceticAcid Water;4,8_0,2_5;2.82691152
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;1-Butanol AceticAcid Water;4,6_0,4_5;2.72645582
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;1-Butanol AceticAcid Water;4,4_0,6_5;2.61968768
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;1-Butanol AceticAcid Water;4,2_0,8_5;2.50580225
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;1-Butanol AceticAcid Water;4_1_5;2.38379879
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;1-Butanol AceticAcid Water;3,8_1,2_5;2.25238832
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;1-Butanol AceticAcid Water;3,6_1,4_5;2.10986837
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;MtBE Acetonitrile Water;5_0_5;3.69469819
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;MtBE Acetonitrile Water;4,5_0,5_5;3.56248441
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;MtBE Acetonitrile Water;4_1_5;3.43297323
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;MtBE Acetonitrile Water;3,5_1,5_5;3.30743936
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;MtBE Acetonitrile Water;3_2_5;3.19972483
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;MtBE Acetonitrile Water;2,5_2,5_5;2.98544404
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;MtBE Acetonitrile Water;2_3_5;2.66519383
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;MtBE Acetonitrile Water;1,5_3,5_5;2.31462766
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Heptane Acetonitrile Methanol;5_0_5;-1.22333963
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Heptane Acetonitrile Methanol;5_0,5_4,5;-1.29855215
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Heptane Acetonitrile Methanol;5_1_4;-1.37214073
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Heptane Acetonitrile Methanol;5_1,5_3,5;-1.44134638
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Heptane Acetonitrile Methanol;5_2_3;-1.50297651
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Heptane Acetonitrile Methanol;5_2,5_2,5;-1.55452377
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Heptane Acetonitrile Methanol;5_3_2;-1.59570031
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Heptane Acetonitrile Methanol;5_3,5_1,5;-1.60418148
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Heptane Acetonitrile Methanol;5_4_1;-1.65434184
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Heptane Acetonitrile Methanol;5_4,5_0,5;-1.68278093
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Heptane Acetonitrile Methanol;5_5_0;-1.75037951
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;1-Butanol EthylAcetate Water;5_0_5;2.92175804
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;1-Butanol EthylAcetate Water;4,5_0,5_5;3.00287289
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;1-Butanol EthylAcetate Water;4_1_5;3.09340615
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;1-Butanol EthylAcetate Water;3,5_1,5_5;3.19178999
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;1-Butanol EthylAcetate Water;3_2_5;3.29681817
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;1-Butanol EthylAcetate Water;2,5_2,5_5;3.40807082
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;1-Butanol EthylAcetate Water;2_3_5;3.52562242
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;1-Butanol EthylAcetate Water;1,5_3,5_5;3.64960827
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;1-Butanol EthylAcetate Water;1_4_5;3.77987998
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;1-Butanol EthylAcetate Water;0,5_4,5_5;3.91587135
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;1-Butanol EthylAcetate Water;0_5_5;4.05675855
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;HEMWat;A;4.18177995
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;HEMWat;C;3.7719455
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;HEMWat;H;3.12693633
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;HEMWat;K;2.71266455
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;HEMWat;L;2.30256519
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;HEMWat;M;1.84461705
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;HEMWat;N;1.40644164
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;HEMWat;P;1.1812843
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;HEMWat;Q;0.75977524
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;HEMWat;R;0.26307289
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;HEMWat;T;-0.294247
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;HEMWat;X;-1.09038014
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;HEMWat;Z;-1.23101539
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Arizona Ethanol;A;4.06043349
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Arizona Ethanol;B;3.90983377
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Arizona Ethanol;C;3.74077169
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Arizona Ethanol;D;3.58271729
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Arizona Ethanol;F;3.48210951
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Arizona Ethanol;G;3.33003665
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Arizona Ethanol;H;3.09264809
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Arizona Ethanol;J;2.89757984
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Arizona Ethanol;K;2.61694413
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Arizona Ethanol;L;2.16517635
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Arizona Ethanol;M;1.72458903
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Arizona Ethanol;N;1.30785234
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Arizona Ethanol;P;0.88330801
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Arizona Ethanol;Q;0.44260672
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Arizona Ethanol;R;0.00536365
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Arizona Ethanol;S;-0.2827359
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Arizona Ethanol;T;-0.43910518
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Arizona Ethanol;U;-0.66379786
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Arizona Ethanol;V;-0.79823328
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Arizona Ethanol;W;-0.88725524
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Arizona Ethanol;X;-1.02329347
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Heptane Ethanol Water;9_0_1;2.08525465
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Heptane Ethanol Water;8,5_0,5_1;0.89981066
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Heptane Ethanol Water;8_1_1;0.30472104
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Heptane Ethanol Water;7,5_1,5_1;-0.04165758
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Heptane Ethanol Water;7_2_1;-0.28507825
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Heptane Ethanol Water;6,5_2,5_1;-0.44603393
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Heptane Ethanol Water;6_3_1;-0.57813348
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Heptane Ethanol Water;5,5_3,5_1;-0.67878719
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Heptane Ethanol Water;5_4_1;-0.75659205
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Heptane Ethanol Water;4,5_4,5_1;-0.8189724
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Heptane Ethanol Water;4_5_1;-0.87020912
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Heptane Ethanol Water;3,5_5,5_1;-0.91063838
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Heptane Ethanol Water;3_6_1;-0.94216057
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Heptane Ethanol Water;4,5_5_0,5;-1.08110646
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Beta-Pinene Ethanol Water;9_0_1;2.68249896
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Beta-Pinene Ethanol Water;8,5_0,5_1;1.7625714
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Beta-Pinene Ethanol Water;8_1_1;1.17361375
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Beta-Pinene Ethanol Water;7,5_1,5_1;0.81164414
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Beta-Pinene Ethanol Water;7_2_1;0.56358222
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Beta-Pinene Ethanol Water;6,5_2,5_1;0.38311535
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Beta-Pinene Ethanol Water;6_3_1;0.24890188
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Beta-Pinene Ethanol Water;5,5_3,5_1;0.13991444
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Beta-Pinene Ethanol Water;5_4_1;0.05783915
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Beta-Pinene Ethanol Water;4,5_4,5_1;-0.01023436
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Beta-Pinene Ethanol Water;4_5_1;-0.06624395
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Beta-Pinene Ethanol Water;3,5_5,5_1;-0.11294012
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Beta-Pinene Ethanol Water;3_6_1;-0.1490946
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;Beta-Pinene Ethanol Water;4,5_5_0,5;-0.27823452
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;1-Butanol DimethylCarbonate H2O;5_0_5;2.92244736
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;1-Butanol DimethylCarbonate H2O;4,5_0,5_5;2.98196337
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;1-Butanol DimethylCarbonate H2O;4_1_5;3.05827919
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;1-Butanol DimethylCarbonate H2O;3,5_1,5_5;3.15184871
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;1-Butanol DimethylCarbonate H2O;3_2_5;3.25888392
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;1-Butanol DimethylCarbonate H2O;2,5_2,5_5;3.37636073
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;1-Butanol DimethylCarbonate H2O;2_3_5;3.50503675
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;1-Butanol DimethylCarbonate H2O;1,5_3,5_5;3.62476844
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;1-Butanol DimethylCarbonate H2O;1_4_5;3.73968819
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;1-Butanol DimethylCarbonate H2O;0,5_4,5_5;3.83957782
CC(C)=CCOc1c2occc2cc2C=CC(Oc12)=O;1-Butanol DimethylCarbonate H2O;0_5_5;3.92563696
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;Arizona;A;3.85155774
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;Arizona;C;3.5029377
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;Arizona;F;3.19127346
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;Arizona;H;2.69540292
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;Arizona;K;2.11041649
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;Arizona;L;1.44200938
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;Arizona;M;0.93702114
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;Arizona;N;0.43500532
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;Arizona;P;-0.06333927
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;Arizona;Q;-0.61994431
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;Arizona;R;-1.22455385
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;Arizona;T;-1.88261317
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;Arizona;V;-2.6912904
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;Arizona;X;-3.00179073
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;Arizona;Z;-1.92249038
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;ButylAcetate Ethanol Water;7_0_3;3.66950065
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;ButylAcetate Ethanol Water;6,5_0,5_3;3.40650957
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;ButylAcetate Ethanol Water;6_1_3;3.11770563
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;ButylAcetate Ethanol Water;5,5_1,5_3;2.82324422
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;ButylAcetate Ethanol Water;5_2_3;2.53319648
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;ButylAcetate Ethanol Water;4,5_2,5_3;2.25396732
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;ButylAcetate Ethanol Water;4_3_3;1.98862871
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;ButylAcetate Ethanol Water;3,5_3,5_3;1.73718452
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;ButylAcetate Ethanol Water;3_4_3;1.49681759
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;ButylAcetate Ethanol Water;2,5_4,5_3;1.26213338
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;CPME Ethanol Water;7_0_3;3.02533111
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;CPME Ethanol Water;6,5_0,5_3;2.97672984
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;CPME Ethanol Water;6_1_3;2.86366344
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;CPME Ethanol Water;5,5_1,5_3;2.69859058
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;CPME Ethanol Water;5_2_3;2.47566889
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;CPME Ethanol Water;4,5_2,5_3;2.19819757
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;CPME Ethanol Water;4_3_3;1.87290888
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;CPME Ethanol Water;3,5_3,5_3;1.50344763
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;1-Butanol AceticAcid Water;5_0_5;3.20179914
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;1-Butanol AceticAcid Water;4,8_0,2_5;3.09793514
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;1-Butanol AceticAcid Water;4,6_0,4_5;2.98755058
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;1-Butanol AceticAcid Water;4,4_0,6_5;2.86992378
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;1-Butanol AceticAcid Water;4,2_0,8_5;2.74421804
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;1-Butanol AceticAcid Water;4_1_5;2.60942544
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;1-Butanol AceticAcid Water;3,8_1,2_5;2.46423497
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;1-Butanol AceticAcid Water;3,6_1,4_5;2.30688598
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;MtBE Acetonitrile Water;5_0_5;2.54189089
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;MtBE Acetonitrile Water;4,5_0,5_5;2.36857024
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;MtBE Acetonitrile Water;4_1_5;2.21998031
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;MtBE Acetonitrile Water;3,5_1,5_5;2.10935899
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;MtBE Acetonitrile Water;3_2_5;2.10984683
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;MtBE Acetonitrile Water;2,5_2,5_5;2.60899296
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;MtBE Acetonitrile Water;2_3_5;2.37649274
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;MtBE Acetonitrile Water;1,5_3,5_5;2.07793545
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;Heptane Acetonitrile Methanol;5_0_5;-2.84667842
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;Heptane Acetonitrile Methanol;5_0,5_4,5;-2.89189111
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;Heptane Acetonitrile Methanol;5_1_4;-2.94363936
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;Heptane Acetonitrile Methanol;5_1,5_3,5;-2.99405907
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;Heptane Acetonitrile Methanol;5_2_3;-3.03598457
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;Heptane Acetonitrile Methanol;5_2,5_2,5;-3.06369197
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;Heptane Acetonitrile Methanol;5_3_2;-3.07491765
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;Heptane Acetonitrile Methanol;5_3,5_1,5;-2.97254499
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;Heptane Acetonitrile Methanol;5_4_1;-3.04216433
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;Heptane Acetonitrile Methanol;5_4,5_0,5;-2.98818993
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;Heptane Acetonitrile Methanol;5_5_0;-2.53931825
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;1-Butanol EthylAcetate Water;5_0_5;3.20179914
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;1-Butanol EthylAcetate Water;4,5_0,5_5;3.25150113
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;1-Butanol EthylAcetate Water;4_1_5;3.31037044
CN1CCc(cc2OC)c(C1Cc1cc3O)c(c2O)c1cc3OC;1-Butanol EthylAcetate Water;3,5_1,5_5;3.37706471
