Smiles;Syst�me de solvant;Composition;KD
OCC1OC(C(O)C(O)C1O)c1c(O)c2C(=O)C=C(Oc2cc1O)c(cc1)ccc1O;D-Limonene Ethanol Water;4,5_5_0,5;-6.21683224
OCC1OC(C(O)C(O)C1O)c1c(O)c2C(=O)C=C(Oc2cc1O)c(cc1)ccc1O;EtOAc Ethanol Water;5_0_5;2.09888556
OCC1OC(C(O)C(O)C1O)c1c(O)c2C(=O)C=C(Oc2cc1O)c(cc1)ccc1O;EtOAc Ethanol Water;4,5_0,5_5;2.03856001
OCC1OC(C(O)C(O)C1O)c1c(O)c2C(=O)C=C(Oc2cc1O)c(cc1)ccc1O;EtOAc Ethanol Water;4_1_5;1.90890621
OCC1OC(C(O)C(O)C1O)c1c(O)c2C(=O)C=C(Oc2cc1O)c(cc1)ccc1O;EtOAc Ethanol Water;3,5_1,5_5;1.72022776
OCC1OC(C(O)C(O)C1O)c1c(O)c2C(=O)C=C(Oc2cc1O)c(cc1)ccc1O;EtOAc Ethanol Water;3_2_5;1.49073206
OCC1OC(C(O)C(O)C1O)c1c(O)c2C(=O)C=C(Oc2cc1O)c(cc1)ccc1O;EtOAc Ethanol Water;2,5_2,5_5;1.19175777
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Arizona;A;2.14225056
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Arizona;C;1.58349119
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Arizona;F;1.20419
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Arizona;H;0.58799709
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Arizona;K;-0.19759389
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Arizona;L;-1.19574712
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Arizona;M;-1.91145089
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Arizona;N;-2.6499053
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Arizona;P;-3.38086662
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Arizona;Q;-4.30248638
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Arizona;R;-5.21382881
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Arizona;T;-6.28698534
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Arizona;V;-7.68163417
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Arizona;X;-7.91182292
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Arizona;Z;-4.75870062
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;ButylAcetate Ethanol Water;7_0_3;1.27904765
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;ButylAcetate Ethanol Water;6,5_0,5_3;1.23802093
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;ButylAcetate Ethanol Water;6_1_3;1.14698566
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;ButylAcetate Ethanol Water;5,5_1,5_3;1.02929184
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;ButylAcetate Ethanol Water;5_2_3;0.89962197
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;ButylAcetate Ethanol Water;4,5_2,5_3;0.7690311
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;ButylAcetate Ethanol Water;4_3_3;0.644759
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;ButylAcetate Ethanol Water;3,5_3,5_3;0.53074661
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;ButylAcetate Ethanol Water;3_4_3;0.42820693
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;ButylAcetate Ethanol Water;2,5_4,5_3;0.33661147
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;CPME Ethanol Water;7_0_3;0.27238086
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;CPME Ethanol Water;6,5_0,5_3;0.68601529
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;CPME Ethanol Water;6_1_3;0.96836544
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;CPME Ethanol Water;5,5_1,5_3;1.13082681
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;CPME Ethanol Water;5_2_3;1.16704319
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;CPME Ethanol Water;4,5_2,5_3;1.09848415
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;CPME Ethanol Water;4_3_3;0.95499335
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;CPME Ethanol Water;3,5_3,5_3;0.76136609
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;1-Butanol AceticAcid Water;5_0_5;2.33084442
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;1-Butanol AceticAcid Water;4,8_0,2_5;2.25655112
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;1-Butanol AceticAcid Water;4,6_0,4_5;2.17637768
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;1-Butanol AceticAcid Water;4,4_0,6_5;2.09014954
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;1-Butanol AceticAcid Water;4,2_0,8_5;1.99749249
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;1-Butanol AceticAcid Water;4_1_5;1.89788455
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;1-Butanol AceticAcid Water;3,8_1,2_5;1.79057395
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;1-Butanol AceticAcid Water;3,6_1,4_5;1.67449935
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;MtBE Acetonitrile Water;5_0_5;-0.73725749
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;MtBE Acetonitrile Water;4,5_0,5_5;-0.63950521
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;MtBE Acetonitrile Water;4_1_5;-0.51143952
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;MtBE Acetonitrile Water;3,5_1,5_5;-0.31837607
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;MtBE Acetonitrile Water;3_2_5;0.11115308
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;MtBE Acetonitrile Water;2,5_2,5_5;1.68940171
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;MtBE Acetonitrile Water;2_3_5;1.5399136
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;MtBE Acetonitrile Water;1,5_3,5_5;1.28931403
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Heptane Acetonitrile Methanol;5_0_5;-7.02273417
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Heptane Acetonitrile Methanol;5_0,5_4,5;-7.07404729
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Heptane Acetonitrile Methanol;5_1_4;-7.12554991
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Heptane Acetonitrile Methanol;5_1,5_3,5;-7.16286586
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Heptane Acetonitrile Methanol;5_2_3;-7.17308998
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Heptane Acetonitrile Methanol;5_2,5_2,5;-7.14604238
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Heptane Acetonitrile Methanol;5_3_2;-7.07826321
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Heptane Acetonitrile Methanol;5_3,5_1,5;-6.76133977
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Heptane Acetonitrile Methanol;5_4_1;-6.81812118
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Heptane Acetonitrile Methanol;5_4,5_0,5;-6.63725612
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Heptane Acetonitrile Methanol;5_5_0;-6.51457172
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;1-Butanol EthylAcetate Water;5_0_5;2.33084442
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;1-Butanol EthylAcetate Water;4,5_0,5_5;2.36718498
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;1-Butanol EthylAcetate Water;4_1_5;2.40121479
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;1-Butanol EthylAcetate Water;3,5_1,5_5;2.43372791
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;1-Butanol EthylAcetate Water;3_2_5;2.46483885
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;1-Butanol EthylAcetate Water;2,5_2,5_5;2.49286961
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;1-Butanol EthylAcetate Water;2_3_5;2.51348596
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;1-Butanol EthylAcetate Water;1,5_3,5_5;2.51889456
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;1-Butanol EthylAcetate Water;1_4_5;2.49643331
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;1-Butanol EthylAcetate Water;0,5_4,5_5;2.42614575
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;1-Butanol EthylAcetate Water;0_5_5;2.27653046
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;HEMWat;A;2.14225049
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;HEMWat;C;1.36161469
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;HEMWat;H;0.35538684
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;HEMWat;K;-0.28667221
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;HEMWat;L;-0.7735632
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;HEMWat;M;-1.56641664
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;HEMWat;N;-2.38597225
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;HEMWat;P;-2.86954151
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;HEMWat;Q;-3.80861408
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;HEMWat;R;-4.84467924
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;HEMWat;T;-5.98520344
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;HEMWat;X;-8.13815766
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;HEMWat;Z;-7.74540403
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Arizona Ethanol;A;2.27623371
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Arizona Ethanol;B;2.05389164
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Arizona Ethanol;C;1.8011951
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Arizona Ethanol;D;1.55837485
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Arizona Ethanol;F;1.40126767
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Arizona Ethanol;G;1.17733487
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Arizona Ethanol;H;0.78106543
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Arizona Ethanol;J;0.44947269
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Arizona Ethanol;K;-0.0343051
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Arizona Ethanol;L;-0.85269613
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Arizona Ethanol;M;-1.75642593
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Arizona Ethanol;N;-2.61199277
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Arizona Ethanol;P;-3.51614853
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Arizona Ethanol;Q;-4.44198919
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Arizona Ethanol;R;-5.29658975
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Arizona Ethanol;S;-5.88108691
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Arizona Ethanol;T;-5.96617335
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Arizona Ethanol;U;-6.25905806
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Arizona Ethanol;V;-6.35090348
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Arizona Ethanol;W;-6.41123548
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Arizona Ethanol;X;-6.38095847
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Heptane Ethanol Water;9_0_1;-8.9300152
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Heptane Ethanol Water;8,5_0,5_1;-8.06316073
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Heptane Ethanol Water;8_1_1;-8.22081575
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Heptane Ethanol Water;7,5_1,5_1;-8.19605656
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Heptane Ethanol Water;7_2_1;-8.24240197
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Heptane Ethanol Water;6,5_2,5_1;-8.09408306
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Heptane Ethanol Water;6_3_1;-8.05073264
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Heptane Ethanol Water;5,5_3,5_1;-7.98441088
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Heptane Ethanol Water;5_4_1;-7.90445363
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Heptane Ethanol Water;4,5_4,5_1;-7.81796006
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Heptane Ethanol Water;4_5_1;-7.7272406
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Heptane Ethanol Water;3,5_5,5_1;-7.63552916
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Heptane Ethanol Water;3_6_1;-7.54392354
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Heptane Ethanol Water;4,5_5_0,5;-7.07100121
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Beta-Pinene Ethanol Water;9_0_1;-6.4544378
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Beta-Pinene Ethanol Water;8,5_0,5_1;-5.25674565
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Beta-Pinene Ethanol Water;8_1_1;-5.36153588
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Beta-Pinene Ethanol Water;7,5_1,5_1;-5.38396031
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Beta-Pinene Ethanol Water;7_2_1;-5.37182992
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Beta-Pinene Ethanol Water;6,5_2,5_1;-5.30588579
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Beta-Pinene Ethanol Water;6_3_1;-5.21231706
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Beta-Pinene Ethanol Water;5,5_3,5_1;-5.13803715
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Beta-Pinene Ethanol Water;5_4_1;-5.01695195
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Beta-Pinene Ethanol Water;4,5_4,5_1;-4.92221451
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Beta-Pinene Ethanol Water;4_5_1;-4.8238418
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Beta-Pinene Ethanol Water;3,5_5,5_1;-4.72275488
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Beta-Pinene Ethanol Water;3_6_1;-4.62139849
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;Beta-Pinene Ethanol Water;4,5_5_0,5;-4.00787543
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;1-Butanol DimethylCarbonate H2O;5_0_5;2.32485262
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;1-Butanol DimethylCarbonate H2O;4,5_0,5_5;2.34041854
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;1-Butanol DimethylCarbonate H2O;4_1_5;2.3585458
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;1-Butanol DimethylCarbonate H2O;3,5_1,5_5;2.37249177
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;1-Butanol DimethylCarbonate H2O;3_2_5;2.37700602
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;1-Butanol DimethylCarbonate H2O;2,5_2,5_5;2.36365871
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;1-Butanol DimethylCarbonate H2O;2_3_5;2.30471399
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;1-Butanol DimethylCarbonate H2O;1,5_3,5_5;2.17184968
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;1-Butanol DimethylCarbonate H2O;1_4_5;1.94421684
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;1-Butanol DimethylCarbonate H2O;0,5_4,5_5;1.54868198
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;1-Butanol DimethylCarbonate H2O;0_5_5;0.97174087
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;LogP Octanol Water;Log_P;1.69648394
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;D-Limonene Ethanol Water;9_0_1;-5.68145007
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;D-Limonene Ethanol Water;8,5_0,5_1;-5.2470414
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;D-Limonene Ethanol Water;8_1_1;-5.33540085
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;D-Limonene Ethanol Water;7,5_1,5_1;-5.34840563
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;D-Limonene Ethanol Water;7_2_1;-5.3339169
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;D-Limonene Ethanol Water;6,5_2,5_1;-5.26523003
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;D-Limonene Ethanol Water;6_3_1;-5.17034786
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;D-Limonene Ethanol Water;5,5_3,5_1;-5.05926859
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;D-Limonene Ethanol Water;5_4_1;-4.94040696
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;D-Limonene Ethanol Water;4,5_4,5_1;-4.85010424
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;D-Limonene Ethanol Water;4_5_1;-4.72569176
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;D-Limonene Ethanol Water;3,5_5,5_1;-4.63048457
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;D-Limonene Ethanol Water;3_6_1;-4.50760502
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;D-Limonene Ethanol Water;4,5_5_0,5;-3.92678509
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;EtOAc Ethanol Water;5_0_5;3.4340504
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;EtOAc Ethanol Water;4,5_0,5_5;3.20541408
CC1OC(C(O)C(O)C1O)OC1=C(Oc(cc(O)cc2O)c2C1=O)c(cc1)ccc1O;EtOAc Ethanol Water;4_1_5;2.92589251
